STATION,DATE,ENTRIES,EXITS
Morgan Av,05/20,18613.0,22505.0
Morgan Av,06/20,31425.0,32664.0
Morgan Av,07/20,49424.0,49962.0
Morgan Av,08/20,54834.0,54861.0
Morgan Av,09/20,64068.0,63147.0
Morgan Av,10/20,66987.0,69021.0
Morgan Av,11/20,57721.0,59652.0
Morgan Av,12/20,44707.0,47341.0
Morgan Av,01/19,198106.0,103986.0
Morgan Av,02/19,128384.0,64911.0
Morgan Av,03/19,168802.0,91619.0
Morgan Av,04/19,201601.0,106153.0
Morgan Av,05/19,194537.0,102833.0
Morgan Av,06/19,183301.0,97848.0
Morgan Av,07/19,161738.0,87962.0
Morgan Av,08/19,168551.0,94837.0
Morgan Av,09/19,164746.0,92515.0
Morgan Av,10/19,189778.0,103133.0
Morgan Av,11/19,178327.0,98203.0
Morgan Av,12/19,173311.0,96192.0
Morris Park,01/20,61657.0,62890.0
Morris Park,02/20,54701.0,54705.0
Morris Park,03/20,32902.0,34839.0
Morris Park,04/20,6857.0,8944.0
Morris Park,05/20,8601.0,9891.0
Morris Park,06/20,12827.0,16262.0
Morris Park,07/20,19251.0,25829.0
Morris Park,08/20,18285.0,20441.0
Morris Park,09/20,22398.0,25721.0
Morris Park,10/20,24761.0,29119.0
Morris Park,11/20,20709.0,27841.0
Morris Park,12/20,17933.0,22282.0
Morris Park,01/19,59303.0,58822.0
Morris Park,02/19,54565.0,52674.0
Morris Park,03/19,62072.0,61909.0
Morris Park,04/19,62619.0,60630.0
Morris Park,05/19,69150.0,68390.0
Morris Park,06/19,59057.0,55543.0
Morris Park,07/19,55364.0,53679.0
Morris Park,08/19,56372.0,48599.0
Morris Park,09/19,57589.0,61036.0
Morris Park,10/19,68113.0,67832.0
Morris Park,11/19,59506.0,60026.0
Morris Park,12/19,55379.0,55193.0
Morrison Av- Sound View,01/20,164753.0,155248.0
Morrison Av- Sound View,02/20,155877.0,146560.0
Morrison Av- Sound View,03/20,112092.0,111219.0
Morrison Av- Sound View,04/20,31768.0,43143.0
Morrison Av- Sound View,05/20,40412.0,50607.0
Morrison Av- Sound View,06/20,50607.0,65464.0
Morrison Av- Sound View,07/20,60276.0,79656.0
Morrison Av- Sound View,08/20,61044.0,79001.0
Morrison Av- Sound View,09/20,73089.0,86112.0
Morrison Av- Sound View,10/20,80462.0,92803.0
Morrison Av- Sound View,11/20,71276.0,84751.0
Morrison Av- Sound View,12/20,60132.0,70284.0
Morrison Av- Sound View,01/19,160488.0,137119.0
Morrison Av- Sound View,02/19,150943.0,132248.0
Morrison Av- Sound View,03/19,169594.0,149750.0
Morrison Av- Sound View,04/19,168432.0,146489.0
Morrison Av- Sound View,05/19,168240.0,145893.0
Morrison Av- Sound View,06/19,160499.0,146649.0
Morrison Av- Sound View,07/19,161323.0,151205.0
Morrison Av- Sound View,08/19,165191.0,155794.0
Morrison Av- Sound View,09/19,167974.0,150654.0
Morrison Av- Sound View,10/19,181890.0,162271.0
Morrison Av- Sound View,11/19,167361.0,153316.0
Morrison Av- Sound View,12/19,164338.0,150194.0
Mosholu Pkwy,01/20,205517.0,70253.0
Mosholu Pkwy,02/20,192031.0,63816.0
Mosholu Pkwy,03/20,137231.0,49847.0
Mosholu Pkwy,04/20,43671.0,21564.0
Mosholu Pkwy,05/20,52445.0,26791.0
Mosholu Pkwy,06/20,64303.0,31955.0
Mosholu Pkwy,07/20,77486.0,37680.0
Mosholu Pkwy,08/20,76419.0,38025.0
Mosholu Pkwy,09/20,91600.0,39524.0
Mosholu Pkwy,10/20,102913.0,41314.0
Mosholu Pkwy,11/20,94798.0,37596.0
Mosholu Pkwy,12/20,76264.0,31435.0
Mosholu Pkwy,01/19,204362.0,66381.0
Mosholu Pkwy,02/19,189043.0,63142.0
Mosholu Pkwy,03/19,215932.0,74695.0
Mosholu Pkwy,04/19,211110.0,70068.0
Mosholu Pkwy,05/19,219997.0,76848.0
Mosholu Pkwy,06/19,210844.0,74047.0
Mosholu Pkwy,07/19,207364.0,74071.0
Mosholu Pkwy,08/19,204139.0,70683.0
Mosholu Pkwy,09/19,212659.0,74530.0
Mosholu Pkwy,10/19,229943.0,79494.0
Mosholu Pkwy,11/19,213122.0,71119.0
Mosholu Pkwy,12/19,200920.0,67880.0
Mt Eden Av,01/20,128521.0,84316.0
Mt Eden Av,02/20,120714.0,79600.0
Mt Eden Av,03/20,90957.0,66365.0
Mt Eden Av,04/20,31826.0,32108.0
Mt Eden Av,05/20,37486.0,37450.0
Mt Eden Av,06/20,46325.0,44295.0
Mt Eden Av,07/20,50221.0,51484.0
Mt Eden Av,08/20,48496.0,49041.0
Mt Eden Av,09/20,57843.0,55521.0
Mt Eden Av,10/20,61559.0,56929.0
Mt Eden Av,11/20,59062.0,53490.0
Mt Eden Av,12/20,49525.0,44740.0
Mt Eden Av,01/19,120885.0,84400.0
Mt Eden Av,02/19,108471.0,73421.0
Mt Eden Av,03/19,130730.0,88338.0
Mt Eden Av,04/19,131102.0,88767.0
Mt Eden Av,05/19,143393.0,92124.0
Mt Eden Av,06/19,133097.0,90332.0
Mt Eden Av,07/19,132356.0,89188.0
Mt Eden Av,08/19,127955.0,88649.0
Mt Eden Av,09/19,132822.0,88702.0
Mt Eden Av,10/19,144546.0,93224.0
Mt Eden Av,11/19,119157.0,76649.0
Mt Eden Av,12/19,126036.0,82410.0
Myrtle - Willoughby Avs,01/20,158426.0,87001.0
Myrtle - Willoughby Avs,02/20,151448.0,82474.0
Myrtle - Willoughby Avs,03/20,91533.0,52806.0
Myrtle - Willoughby Avs,04/20,17793.0,13256.0
Myrtle - Willoughby Avs,05/20,22761.0,17707.0
Myrtle - Willoughby Avs,06/20,32954.0,23808.0
Myrtle - Willoughby Avs,07/20,43582.0,30403.0
Myrtle - Willoughby Avs,08/20,48582.0,34111.0
Myrtle - Willoughby Avs,09/20,57083.0,38642.0
Myrtle - Willoughby Avs,10/20,64214.0,42682.0
Myrtle - Willoughby Avs,11/20,52857.0,40026.0
Myrtle - Willoughby Avs,12/20,43043.0,32623.0
Myrtle - Willoughby Avs,01/19,149950.0,85735.0
Myrtle - Willoughby Avs,02/19,139302.0,74154.0
Myrtle - Willoughby Avs,03/19,157449.0,87512.0
Myrtle - Willoughby Avs,04/19,140019.0,70844.0
Myrtle - Willoughby Avs,05/19,165649.0,89753.0
Myrtle - Willoughby Avs,06/19,153055.0,84664.0
Myrtle - Willoughby Avs,07/19,145824.0,82563.0
Myrtle - Willoughby Avs,08/19,147708.0,83057.0
Myrtle - Willoughby Avs,09/19,160662.0,87648.0
Myrtle - Willoughby Avs,10/19,170191.0,92034.0
Myrtle - Willoughby Avs,11/19,156397.0,85384.0
Myrtle - Willoughby Avs,12/19,151140.0,83187.0
Myrtle - Wyckoff Avs,01/20,488530.0,308487.0
Myrtle - Wyckoff Avs,02/20,461601.0,283783.0
Myrtle - Wyckoff Avs,03/20,295889.0,209737.0
Myrtle - Wyckoff Avs,04/20,62740.0,64415.0
Myrtle - Wyckoff Avs,05/20,85732.0,86295.0
Myrtle - Wyckoff Avs,06/20,132113.0,126032.0
Myrtle - Wyckoff Avs,07/20,170575.0,163173.0
Myrtle - Wyckoff Avs,08/20,184896.0,176691.0
Myrtle - Wyckoff Avs,09/20,206632.0,186259.0
Myrtle - Wyckoff Avs,10/20,224483.0,200849.0
Myrtle - Wyckoff Avs,11/20,203063.0,185919.0
Myrtle - Wyckoff Avs,12/20,167049.0,152430.0
Myrtle - Wyckoff Avs,01/19,549767.0,331379.0
Myrtle - Wyckoff Avs,02/19,455090.0,257643.0
Myrtle - Wyckoff Avs,03/19,522755.0,304762.0
Myrtle - Wyckoff Avs,04/19,539864.0,321229.0
Myrtle - Wyckoff Avs,05/19,530508.0,311170.0
Myrtle - Wyckoff Avs,06/19,489468.0,302890.0
Myrtle - Wyckoff Avs,07/19,471107.0,297969.0
Myrtle - Wyckoff Avs,08/19,468480.0,308577.0
Myrtle - Wyckoff Avs,09/19,484039.0,304774.0
Myrtle - Wyckoff Avs,10/19,521571.0,330045.0
Myrtle - Wyckoff Avs,11/19,487910.0,317328.0
Myrtle - Wyckoff Avs,12/19,473546.0,297601.0
Myrtle Av,01/20,334101.0,209052.0
Myrtle Av,02/20,322364.0,196092.0
Myrtle Av,03/20,190181.0,135573.0
Myrtle Av,04/20,36622.0,44568.0
Myrtle Av,05/20,44192.0,50357.0
Myrtle Av,06/20,64154.0,70410.0
Myrtle Av,07/20,80283.0,82650.0
Myrtle Av,08/20,87592.0,88950.0
Myrtle Av,09/20,99059.0,95463.0
Myrtle Av,10/20,107612.0,100967.0
Myrtle Av,11/20,96993.0,92028.0
Myrtle Av,12/20,78826.0,75740.0
Myrtle Av,01/19,300677.0,168680.0
Myrtle Av,02/19,293681.0,173371.0
Myrtle Av,03/19,333671.0,194706.0
Myrtle Av,04/19,319741.0,187925.0
Myrtle Av,05/19,337467.0,209046.0
Myrtle Av,06/19,320177.0,202142.0
Myrtle Av,07/19,320886.0,211627.0
Myrtle Av,08/19,320562.0,209894.0
Myrtle Av,09/19,336513.0,214352.0
Myrtle Av,10/19,361454.0,222727.0
Myrtle Av,11/19,336321.0,205893.0
Myrtle Av,12/19,317908.0,196561.0
Nassau Av,01/20,270048.0,279246.0
Nassau Av,02/20,259079.0,270350.0
Nassau Av,03/20,138493.0,147552.0
Nassau Av,04/20,14547.0,22188.0
Nassau Av,05/20,20182.0,30344.0
Nassau Av,06/20,38601.0,51370.0
Nassau Av,07/20,57216.0,75189.0
Nassau Av,08/20,64754.0,85480.0
Nassau Av,09/20,79212.0,99792.0
Nassau Av,10/20,90761.0,111881.0
Nassau Av,11/20,76832.0,103268.0
Nassau Av,12/20,61548.0,84992.0
Nassau Av,01/19,242593.0,200018.0
Nassau Av,02/19,254895.0,257998.0
Nassau Av,03/19,254382.0,255434.0
Nassau Av,04/19,222112.0,219985.0
Nassau Av,05/19,282600.0,288018.0
Nassau Av,06/19,269516.0,273428.0
Nassau Av,07/19,261005.0,268264.0
Nassau Av,08/19,262746.0,269578.0
Nassau Av,09/19,278020.0,284825.0
Nassau Av,10/19,293855.0,304424.0
Nassau Av,11/19,267759.0,293208.0
Nassau Av,12/19,257587.0,269573.0
Neck Rd,01/20,115200.0,34646.0
Neck Rd,02/20,106839.0,31723.0
Neck Rd,03/20,65371.0,19540.0
Neck Rd,04/20,12058.0,3747.0
Neck Rd,05/20,15547.0,4706.0
Neck Rd,06/20,25494.0,7836.0
Neck Rd,07/20,34608.0,11465.0
Neck Rd,08/20,37478.0,12431.0
Neck Rd,09/20,44741.0,14501.0
Neck Rd,10/20,47958.0,15305.0
Neck Rd,11/20,42936.0,14666.0
Neck Rd,12/20,35954.0,11959.0
Neck Rd,01/19,113970.0,35967.0
Neck Rd,02/19,105223.0,32819.0
Neck Rd,03/19,120966.0,36685.0
Neck Rd,04/19,118442.0,38460.0
Neck Rd,05/19,122985.0,40422.0
Neck Rd,06/19,115706.0,38002.0
Neck Rd,07/19,115497.0,38933.0
Neck Rd,08/19,114122.0,39668.0
Neck Rd,09/19,121565.0,42113.0
Neck Rd,10/19,124510.0,41279.0
Neck Rd,11/19,109526.0,34858.0
Neck Rd,12/19,113444.0,35875.0
Neptune Av,01/20,35415.0,14056.0
Neptune Av,02/20,37065.0,15245.0
Neptune Av,03/20,24572.0,11142.0
Neptune Av,04/20,6186.0,3675.0
Neptune Av,05/20,6612.0,3986.0
Neptune Av,06/20,8136.0,4615.0
Neptune Av,07/20,10472.0,5808.0
Neptune Av,08/20,10182.0,6087.0
Neptune Av,09/20,12372.0,6678.0
Neptune Av,10/20,14469.0,7894.0
Neptune Av,11/20,11850.0,6569.0
Neptune Av,12/20,10401.0,5801.0
Neptune Av,01/19,37446.0,13368.0
Neptune Av,02/19,32037.0,11502.0
Neptune Av,03/19,32262.0,11883.0
Neptune Av,04/19,35742.0,13253.0
Neptune Av,05/19,39752.0,15326.0
Neptune Av,06/19,37360.0,14323.0
Neptune Av,07/19,34482.0,13083.0
Neptune Av,08/19,34052.0,13064.0
Neptune Av,09/19,37773.0,15037.0
Neptune Av,10/19,41414.0,16801.0
Neptune Av,11/19,38069.0,15622.0
Neptune Av,12/19,38426.0,14895.0
Nereid Av,01/20,84477.0,37639.0
Nereid Av,02/20,80728.0,35379.0
Nereid Av,03/20,56245.0,26130.0
Nereid Av,04/20,14526.0,10200.0
Nereid Av,05/20,17460.0,12933.0
Nereid Av,06/20,23380.0,15996.0
Nereid Av,07/20,21612.0,13833.0
Nereid Av,08/20,27389.0,18399.0
Nereid Av,09/20,37108.0,20758.0
Nereid Av,10/20,41112.0,22053.0
Nereid Av,11/20,31603.0,17934.0
Nereid Av,12/20,29994.0,16900.0
Nereid Av,01/19,85308.0,34888.0
Nereid Av,02/19,78972.0,31791.0
Nereid Av,03/19,89986.0,36811.0
Nereid Av,04/19,89433.0,36279.0
Nereid Av,05/19,90905.0,41841.0
Nereid Av,06/19,81474.0,35401.0
Nereid Av,07/19,85298.0,36991.0
Nereid Av,08/19,83504.0,36518.0
Nereid Av,09/19,75705.0,32676.0
Nereid Av,10/19,90796.0,38824.0
Nereid Av,11/19,84824.0,35906.0
Nereid Av,12/19,81910.0,35210.0
Nevins St,01/20,249960.0,253590.0
Nevins St,02/20,242717.0,247357.0
Nevins St,03/20,151289.0,163559.0
Nevins St,04/20,32603.0,43590.0
Nevins St,05/20,38344.0,54832.0
Nevins St,06/20,48725.0,69195.0
Nevins St,07/20,62377.0,88075.0
Nevins St,08/20,62818.0,82189.0
Nevins St,09/20,78539.0,83962.0
Nevins St,10/20,76094.0,96261.0
Nevins St,11/20,65828.0,88708.0
Nevins St,12/20,54730.0,75078.0
Nevins St,01/19,253152.0,244332.0
Nevins St,02/19,244716.0,237234.0
Nevins St,03/19,275903.0,269152.0
Nevins St,04/19,276180.0,268256.0
Nevins St,05/19,284524.0,278380.0
Nevins St,06/19,259385.0,257693.0
Nevins St,07/19,254361.0,255091.0
Nevins St,08/19,259442.0,265761.0
Nevins St,09/19,266721.0,270810.0
Nevins St,10/19,290467.0,295833.0
Nevins St,11/19,269981.0,271665.0
Nevins St,12/19,253133.0,261032.0
New Lots Av,01/20,246838.0,270397.0
New Lots Av,02/20,227661.0,248654.0
New Lots Av,03/20,174682.0,198313.0
New Lots Av,04/20,61733.0,83254.0
New Lots Av,05/20,70535.0,99415.0
New Lots Av,06/20,83584.0,118187.0
New Lots Av,07/20,96353.0,136240.0
New Lots Av,08/20,94639.0,139053.0
New Lots Av,09/20,102348.0,135975.0
New Lots Av,10/20,117616.0,154485.0
New Lots Av,11/20,108106.0,147919.0
New Lots Av,12/20,88215.0,124124.0
New Lots Av,01/19,253790.0,261502.0
New Lots Av,02/19,237585.0,244505.0
New Lots Av,03/19,259323.0,270170.0
New Lots Av,04/19,261786.0,273175.0
New Lots Av,05/19,267672.0,282894.0
New Lots Av,06/19,241815.0,262301.0
New Lots Av,07/19,245478.0,267794.0
New Lots Av,08/19,245939.0,271230.0
New Lots Av,09/19,249127.0,272489.0
New Lots Av,10/19,271142.0,293225.0
New Lots Av,11/19,239469.0,261501.0
New Lots Av,12/19,237666.0,258159.0
Newark Penn Station,01/20,697775.0,720150.0
Newark Penn Station,02/20,651154.0,673074.0
Newark Penn Station,03/20,378539.0,411898.0
Newark Penn Station,04/20,63795.0,104059.0
Newark Penn Station,05/20,84191.0,130138.0
Newark Penn Station,06/20,136947.0,172798.0
Newark Penn Station,07/20,203578.0,219241.0
Newark Penn Station,08/20,244710.0,228377.0
Newark Penn Station,09/20,204652.0,252248.0
Newark Penn Station,10/20,213566.0,263638.0
Newark Penn Station,11/20,183866.0,230148.0
Newark Penn Station,12/20,144924.0,163917.0
Newark Penn Station,01/19,672809.0,685208.0
Newark Penn Station,02/19,649408.0,643209.0
Newark Penn Station,03/19,727488.0,713905.0
Newark Penn Station,04/19,800097.0,773683.0
Newark Penn Station,05/19,767608.0,683193.0
Newark Penn Station,06/19,739450.0,837421.0
Newark Penn Station,07/19,783217.0,765054.0
Newark Penn Station,08/19,718691.0,716103.0
Newark Penn Station,09/19,720866.0,704672.0
Newark Penn Station,10/19,785476.0,778320.0
Newark Penn Station,11/19,673293.0,705964.0
Newark Penn Station,12/19,663311.0,702915.0
Newkirk Av,01/20,185461.0,125272.0
Newkirk Av,02/20,177904.0,119280.0
Newkirk Av,03/20,124462.0,85447.0
Newkirk Av,04/20,36271.0,29868.0
Newkirk Av,05/20,40690.0,35561.0
Newkirk Av,06/20,52175.0,44188.0
Newkirk Av,07/20,61163.0,51812.0
Newkirk Av,08/20,60587.0,54626.0
Newkirk Av,09/20,69329.0,60924.0
Newkirk Av,10/20,80169.0,68697.0
Newkirk Av,11/20,73906.0,64092.0
Newkirk Av,12/20,62130.0,54301.0
Newkirk Av,01/19,172190.0,120677.0
Newkirk Av,02/19,174466.0,123472.0
Newkirk Av,03/19,196939.0,136336.0
Newkirk Av,04/19,192757.0,132744.0
Newkirk Av,05/19,201908.0,141250.0
Newkirk Av,06/19,177719.0,124160.0
Newkirk Av,07/19,163054.0,114701.0
Newkirk Av,08/19,174468.0,120842.0
Newkirk Av,09/19,173446.0,112336.0
Newkirk Av,10/19,185981.0,124114.0
Newkirk Av,11/19,187653.0,130032.0
Newkirk Av,12/19,182109.0,126567.0
Newkirk Plaza,01/20,270928.0,261077.0
Newkirk Plaza,02/20,226290.0,213676.0
Newkirk Plaza,03/20,153080.0,150572.0
Newkirk Plaza,04/20,31678.0,34603.0
Newkirk Plaza,05/20,39827.0,43753.0
Newkirk Plaza,06/20,61044.0,66761.0
Newkirk Plaza,07/20,82058.0,90662.0
Newkirk Plaza,08/20,87653.0,95297.0
Newkirk Plaza,09/20,105475.0,114491.0
Newkirk Plaza,10/20,115224.0,120916.0
Newkirk Plaza,11/20,101966.0,112289.0
Newkirk Plaza,12/20,83515.0,93391.0
Newkirk Plaza,01/19,269614.0,255006.0
Newkirk Plaza,02/19,236125.0,219426.0
Newkirk Plaza,03/19,281156.0,266842.0
Newkirk Plaza,04/19,288700.0,269382.0
Newkirk Plaza,05/19,311482.0,288421.0
Newkirk Plaza,06/19,294738.0,272143.0
Newkirk Plaza,07/19,278158.0,267134.0
Newkirk Plaza,08/19,266245.0,254817.0
Newkirk Plaza,09/19,284853.0,270921.0
Newkirk Plaza,10/19,297985.0,276261.0
Newkirk Plaza,11/19,235310.0,218765.0
Newkirk Plaza,12/19,257758.0,245674.0
Northern Blvd,01/20,167120.0,139060.0
Northern Blvd,02/20,160580.0,140112.0
Northern Blvd,03/20,99793.0,88631.0
Northern Blvd,04/20,16546.0,18926.0
Northern Blvd,05/20,23790.0,25889.0
Northern Blvd,06/20,39504.0,39934.0
Northern Blvd,07/20,55195.0,53274.0
Northern Blvd,08/20,57963.0,60638.0
Northern Blvd,09/20,67732.0,69434.0
Northern Blvd,10/20,73883.0,73751.0
Northern Blvd,11/20,70149.0,71650.0
Northern Blvd,12/20,57287.0,58661.0
Northern Blvd,01/19,175934.0,146239.0
Northern Blvd,02/19,158989.0,131872.0
Northern Blvd,03/19,181271.0,152346.0
Northern Blvd,04/19,181705.0,151976.0
Northern Blvd,05/19,172067.0,140868.0
Northern Blvd,06/19,164462.0,139879.0
Northern Blvd,07/19,167360.0,143103.0
Northern Blvd,08/19,161501.0,137923.0
Northern Blvd,09/19,165297.0,141497.0
Northern Blvd,10/19,186197.0,159559.0
Northern Blvd,11/19,163128.0,140501.0
Northern Blvd,12/19,166922.0,145403.0
Norwood - 205 St,01/20,228869.0,173258.0
Norwood - 205 St,02/20,213250.0,162152.0
Norwood - 205 St,03/20,146660.0,117710.0
Norwood - 205 St,04/20,40062.0,43082.0
Norwood - 205 St,05/20,51058.0,56028.0
Norwood - 205 St,06/20,70228.0,72082.0
Norwood - 205 St,07/20,84053.0,88683.0
Norwood - 205 St,08/20,83151.0,92272.0
Norwood - 205 St,09/20,95546.0,98289.0
Norwood - 205 St,10/20,103695.0,102984.0
Norwood - 205 St,11/20,95175.0,94258.0
Norwood - 205 St,12/20,76975.0,78425.0
Norwood - 205 St,01/19,220541.0,165008.0
Norwood - 205 St,02/19,203368.0,146978.0
Norwood - 205 St,03/19,227664.0,162252.0
Norwood - 205 St,04/19,228650.0,158464.0
Norwood - 205 St,05/19,240512.0,156813.0
Norwood - 205 St,06/19,207991.0,148760.0
Norwood - 205 St,07/19,215846.0,170910.0
Norwood - 205 St,08/19,217785.0,176974.0
Norwood - 205 St,09/19,230735.0,178938.0
Norwood - 205 St,10/19,236199.0,173891.0
Norwood - 205 St,11/19,222636.0,162441.0
Norwood - 205 St,12/19,223666.0,165866.0
Norwood Av,01/20,78119.0,87529.0
Norwood Av,02/20,77322.0,86371.0
Norwood Av,03/20,55827.0,64313.0
Norwood Av,04/20,15181.0,22101.0
Norwood Av,05/20,19109.0,29259.0
Norwood Av,06/20,23802.0,37220.0
Norwood Av,07/20,28507.0,44082.0
Norwood Av,08/20,25537.0,44712.0
Norwood Av,09/20,31489.0,48337.0
Norwood Av,10/20,36796.0,52138.0
Norwood Av,11/20,33278.0,47829.0
Norwood Av,12/20,27548.0,39109.0
Norwood Av,01/19,79604.0,84514.0
Norwood Av,02/19,73243.0,77352.0
Norwood Av,03/19,82993.0,89067.0
Norwood Av,04/19,83775.0,88760.0
Norwood Av,05/19,77153.0,83752.0
Norwood Av,06/19,81098.0,89302.0
Norwood Av,07/19,81362.0,89940.0
Norwood Av,08/19,74927.0,81654.0
Norwood Av,09/19,78178.0,85210.0
Norwood Av,10/19,87346.0,95229.0
Norwood Av,11/19,82934.0,90744.0
Norwood Av,12/19,77280.0,83928.0
Nostrand Av,01/20,560551.0,485470.0
Nostrand Av,02/20,537098.0,458640.0
Nostrand Av,03/20,306155.0,295378.0
Nostrand Av,04/20,64667.0,105598.0
Nostrand Av,05/20,78204.0,127191.0
Nostrand Av,06/20,108609.0,167135.0
Nostrand Av,07/20,134700.0,201222.0
Nostrand Av,08/20,141565.0,214019.0
Nostrand Av,09/20,171147.0,238260.0
Nostrand Av,10/20,189110.0,256637.0
Nostrand Av,11/20,172381.0,237774.0
Nostrand Av,12/20,142208.0,192586.0
Nostrand Av,01/19,566733.0,439499.0
Nostrand Av,02/19,519462.0,404635.0
Nostrand Av,03/19,604807.0,472131.0
Nostrand Av,04/19,600478.0,468178.0
Nostrand Av,05/19,615284.0,495105.0
Nostrand Av,06/19,601126.0,501256.0
Nostrand Av,07/19,613802.0,498789.0
Nostrand Av,08/19,609126.0,474123.0
Nostrand Av,09/19,608578.0,478678.0
Nostrand Av,10/19,643121.0,498663.0
Nostrand Av,11/19,574129.0,459161.0
Nostrand Av,12/19,523531.0,431356.0
Ocean Pkwy,01/20,79435.0,30460.0
Ocean Pkwy,02/20,69988.0,27757.0
Ocean Pkwy,03/20,46858.0,20327.0
Ocean Pkwy,04/20,11720.0,10287.0
Ocean Pkwy,05/20,16574.0,16539.0
Ocean Pkwy,06/20,25436.0,24440.0
Ocean Pkwy,07/20,34521.0,29856.0
Ocean Pkwy,08/20,34690.0,25850.0
Ocean Pkwy,09/20,40673.0,27611.0
Ocean Pkwy,10/20,40720.0,25207.0
Ocean Pkwy,11/20,37192.0,24970.0
Ocean Pkwy,12/20,29873.0,19457.0
Ocean Pkwy,01/19,81198.0,40992.0
Ocean Pkwy,02/19,76016.0,36402.0
Ocean Pkwy,03/19,88934.0,43929.0
Ocean Pkwy,04/19,87701.0,44505.0
Ocean Pkwy,05/19,96880.0,48925.0
Ocean Pkwy,06/19,93549.0,49746.0
Ocean Pkwy,07/19,96408.0,56320.0
Ocean Pkwy,08/19,89758.0,53502.0
Ocean Pkwy,09/19,95289.0,48447.0
Ocean Pkwy,10/19,93412.0,43878.0
Ocean Pkwy,11/19,80707.0,38633.0
Ocean Pkwy,12/19,72952.0,29577.0
Ozone Park - Lefferts Blvd,01/20,174818.0,144831.0
Ozone Park - Lefferts Blvd,02/20,167601.0,136744.0
Ozone Park - Lefferts Blvd,03/20,121056.0,102270.0
Ozone Park - Lefferts Blvd,04/20,30314.0,32768.0
Ozone Park - Lefferts Blvd,05/20,41403.0,43798.0
Ozone Park - Lefferts Blvd,06/20,59880.0,60609.0
Ozone Park - Lefferts Blvd,07/20,72520.0,73467.0
Ozone Park - Lefferts Blvd,08/20,76003.0,78186.0
Ozone Park - Lefferts Blvd,09/20,87845.0,86556.0
Ozone Park - Lefferts Blvd,10/20,94280.0,90926.0
Ozone Park - Lefferts Blvd,11/20,85599.0,84386.0
Ozone Park - Lefferts Blvd,12/20,69682.0,68918.0
Ozone Park - Lefferts Blvd,01/19,191062.0,149823.0
Ozone Park - Lefferts Blvd,02/19,180919.0,143159.0
Ozone Park - Lefferts Blvd,03/19,201360.0,159262.0
Ozone Park - Lefferts Blvd,04/19,196595.0,151898.0
Ozone Park - Lefferts Blvd,05/19,201443.0,159170.0
Ozone Park - Lefferts Blvd,06/19,190627.0,152626.0
Ozone Park - Lefferts Blvd,07/19,189065.0,150666.0
Ozone Park - Lefferts Blvd,08/19,193317.0,157947.0
Ozone Park - Lefferts Blvd,09/19,191569.0,151186.0
Ozone Park - Lefferts Blvd,10/19,206690.0,160947.0
Ozone Park - Lefferts Blvd,11/19,186964.0,150021.0
Ozone Park - Lefferts Blvd,12/19,165547.0,130412.0
Park Pl,01/20,45186.0,49505.0
Park Pl,02/20,41742.0,45352.0
Park Pl,03/20,24885.0,28495.0
Park Pl,04/20,5133.0,8102.0
Park Pl,05/20,6264.0,9730.0
Park Pl,06/20,8413.0,12696.0
Park Pl,07/20,10905.0,16200.0
Park Pl,08/20,11525.0,16892.0
Park Pl,09/20,14242.0,19816.0
Park Pl,10/20,15768.0,21855.0
Park Pl,11/20,14032.0,20189.0
Park Pl,12/20,12022.0,17238.0
Park Pl,01/19,1651165.0,1247877.0
Park Pl,02/19,1570407.0,1160777.0
Park Pl,03/19,1800172.0,1314050.0
Park Pl,04/19,1872009.0,1363108.0
Park Pl,05/19,1918326.0,1410871.0
Park Pl,06/19,1778070.0,1323852.0
Park Pl,07/19,1849549.0,1406950.0
Park Pl,08/19,1803061.0,1369853.0
Park Pl,09/19,1811092.0,1330651.0
Park Pl,10/19,1984858.0,1463114.0
Park Pl,11/19,1717853.0,1287002.0
Park Pl,12/19,1812346.0,1408917.0
Parkchester,01/20,390088.0,425491.0
Parkchester,02/20,362708.0,390497.0
Parkchester,03/20,245679.0,274149.0
Parkchester,04/20,61995.0,75854.0
Parkchester,05/20,74969.0,91673.0
Parkchester,06/20,102238.0,137394.0
Parkchester,07/20,129252.0,166461.0
Parkchester,08/20,135705.0,174835.0
Parkchester,09/20,158216.0,196959.0
Parkchester,10/20,173115.0,210201.0
Parkchester,11/20,156715.0,180602.0
Parkchester,12/20,139787.0,179895.0
Parkchester,01/19,395049.0,423750.0
Parkchester,02/19,368933.0,390644.0
Parkchester,03/19,414528.0,436990.0
Parkchester,04/19,403855.0,433214.0
Parkchester,05/19,418035.0,441895.0
Parkchester,06/19,391430.0,425693.0
Parkchester,07/19,388332.0,424906.0
Parkchester,08/19,391751.0,429391.0
Parkchester,09/19,409195.0,429538.0
Parkchester,10/19,444528.0,479095.0
Parkchester,11/19,393155.0,423765.0
Parkchester,12/19,390537.0,426074.0
Parkside Av,01/20,166908.0,117377.0
Parkside Av,02/20,133595.0,91685.0
Parkside Av,03/20,93282.0,72215.0
Parkside Av,04/20,24276.0,26565.0
Parkside Av,05/20,30128.0,32926.0
Parkside Av,06/20,42791.0,42033.0
Parkside Av,07/20,54788.0,52783.0
Parkside Av,08/20,57951.0,56283.0
Parkside Av,09/20,66851.0,62846.0
Parkside Av,10/20,70161.0,65780.0
Parkside Av,11/20,61205.0,59936.0
Parkside Av,12/20,50635.0,50639.0
